rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough,Sate,zip1
4969,24236066,3050,0,1,590,3,27,29,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
7259,83520419,3600,1,1,650,3,17,31,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
8593,95785374,4300,0,1,611,2,11,1,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
746,70647804,2763,0,1,487,4,14,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
5431,68568907,5250,2,2,1198,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
11292,25701472,4500,1,1,786,6,12,28,0,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
4890,16233344,2600,1,1,950,3,6,88,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
4370,25022358,7999,2,2,1911,2,5,86,0,1,1,1,1,1,0,1,Tribeca,All Downtown,Manhattan,NY,10013
8665,71691994,4442,1,1,558,3,9,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
607,15028300,8000,1,2,1238,2,23,43,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
6691,27580462,4700,2,2,1002,6,27,28,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
7305,98273937,2000,1,1,663,7,1,85,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
9000,48471465,7250,1,1,758,3,4,3,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan,NY,12834
10268,21144835,9500,3,3,1698,43,19,10,1,1,1,0,1,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
8975,7091994,1925,0,1,425,3,2,90,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8635,30687460,9167,2,2,1488,1,6,90,0,0,1,0,0,1,0,0,Chelsea,All Downtown,Manhattan,NY,10199
8765,2086612,2500,0,1,500,3,2,116,0,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
9936,89197252,3195,1,1,615,2,4,9,1,0,1,0,0,0,0,1,Midtown West,All Midtown,Manhattan,NY,10019
10652,81009422,3350,0,1,562,2,4,0,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
6638,32253930,3995,1,1,924,7,2,52,1,0,1,0,1,0,0,1,Midtown East,All Midtown,Manhattan,NY,10017
7560,10701196,3999,1,1,500,3,2,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
6031,14741750,3200,1,1,850,3,4,96,0,1,1,1,1,1,1,1,Fort Greene,Northwest Brooklyn,Brooklyn,NY,11201
3871,66540513,3950,1,1,805,7,8,12,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7676,71977815,5695,2,2,1000,4,2,7,1,0,1,0,1,1,0,1,Tribeca,All Downtown,Manhattan,NY,10013
6418,36199025,3820,1,1,665,8,25,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
5728,28946905,3753,0,1,523,1,10,29,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
4432,11176577,1875,2,1,930,6,4,57,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn,NY,11235
9320,71129034,2795,2,1,750,11,4,91,0,0,1,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3987,87155584,3600,1,1,764,7,7,29,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
2080,12068815,3100,1,1,664,9,8,4,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
538,53000616,3950,2,2,1025,1,2,6,0,0,0,1,1,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
5319,41228722,2695,1,1,575,9,5,116,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
6241,9925024,7425,1,2,1038,3,12,52,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan,NY,10013
5461,31303454,4250,1,1,850,3,3,96,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan,NY,10014
412,58880017,9900,3,3,1685,3,43,15,1,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan,NY,10017
8601,13469888,4400,1.5,1,1000,6,8,58,0,0,0,0,1,1,0,0,Midtown East,All Midtown,Manhattan,NY,10017
1717,88770113,2650,1,1,780,5,12,7,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan,NY,10029
1054,99725724,6295,2,2,1300,4,41,15,1,1,0,1,1,1,0,1,Midtown,All Midtown,Manhattan,NY,10020
2720,82658811,2930,1,1,618,1,9,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn,NY,11223
11285,78328472,14995,2,2,2041,2,2,116,0,0,0,0,1,0,0,0,Greenwich Village,All Downtown,Manhattan,NY,12834
7578,71963906,12000,4,3,2468,10,9,116,0,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
9239,41310790,2800,1,1,600,10,6,30,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
1340,50213666,5300,2,2,1001,3,4,18,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
5866,46027864,4250,2,2,976,7,3,8,0,0,0,1,1,1,0,1,Greenpoint,North Brooklyn,Brooklyn,NY,11222
3326,21179223,2965,0,1,412,6,8,113,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
1592,74866705,6500,1,1,646,3,9,27,0,0,1,1,1,1,0,0,Chelsea,All Downtown,Manhattan,NY,10199
9271,57493665,3100,1,1,675,2,2,7,1,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
6347,39665589,1650,0,1,550,5,3,52,0,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens,NY,11104
3334,97835089,3000,0,1,700,6,3,57,1,0,1,0,0,0,1,0,Midtown East,All Midtown,Manhattan,NY,10017
6913,72295456,1400,1,1,650,2,2,85,0,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
1077,88586001,4250,1,1,890,1,5,180,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
3562,29791670,4600,1,1,850,3,7,87,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
2353,9164398,3300,2,1,950,9,3,106,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
9023,27404787,3375,2,1,800,6,4,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10462,49880750,3499,1,1,650,1,7,51,1,0,0,0,1,1,0,0,Midtown West,All Midtown,Manhattan,NY,10019
7742,8826641,9750,2,2,1518,4,14,10,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
4880,31980802,1650,0,1,250,2,10,86,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn,NY,11205
10123,12717179,2625,0,1,520,1,7,104,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
9300,55818615,5400,1,1,811,6,19,5,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
2090,55818615,6900,2,2,1175,6,7,5,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
7921,284545,2700,1,1,575,2,1,59,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
1644,751782,3000,3,2,1150,11,1,12,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
10145,91440509,4745,1,1,719,2,20,16,1,1,1,1,1,0,0,1,Flatiron,All Downtown,Manhattan,NY,10010
11204,22938630,2383,2,1,1130,2,3,52,1,0,0,0,0,0,0,0,Coney Island,South Brooklyn,Brooklyn,NY,11224
7653,81739602,2595,1,1,650,7,15,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
10585,9491303,2769,3,1,1438,6,22,89,1,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
5176,27009119,4750,2,2,825,1,3,31,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
11195,91179322,2764,1,1,648,3,7,0,1,0,0,0,0,0,0,0,Prospect Park South,Prospect Park,Brooklyn,NY,11218
7904,87669634,3775,1,1,800,3,6,91,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
2340,66781900,5000,1,1,895,9,18,15,0,0,0,0,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
8841,55944355,3808,0,1,446,2,35,13,1,1,0,1,1,0,0,1,Flatiron,All Downtown,Manhattan,NY,10010
9376,62297362,5200,3,2,1012,12,6,32,0,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan,NY,10017
9290,65918872,6100,1,1,991,3,39,11,0,0,0,0,1,1,0,0,Flatiron,All Downtown,Manhattan,NY,10010
9202,78944199,3500,1,1,800,3,36,29,0,1,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
492,24021567,7750,2,2,1400,4,9,47,0,0,0,0,0,0,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
11185,36739709,3850,1,1,745,5,12,10,1,0,1,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
1106,83502621,6650,3,2,1040,4,8,37,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
1185,53136208,2550,2,1,850,4,2,88,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
3123,46031197,3300,1,1,850,11,4,77,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
2153,29204811,5600,1,1,982,7,33,6,1,0,1,0,0,1,0,0,Midtown South,All Midtown,Manhattan,NY,10018
7997,39106377,3300,1,1,750,3,4,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
11054,83863916,2658,0,1,618,3,7,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9696,75848925,2800,0,1,516,0,13,87,0,1,0,0,0,1,0,0,Financial District,All Downtown,Manhattan,NY,10004
149,60665818,6000,2,2,1265,8,20,9,0,0,0,1,1,0,1,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
10014,38566138,2700,1,1,605,11,2,50,0,1,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan,NY,10017
6550,77787201,6250,1,1,917,3,3,116,0,1,1,1,1,0,0,1,Flatiron,All Downtown,Manhattan,NY,10010
5446,66373509,4200,2,2,955,9,5,16,0,0,0,1,1,0,0,0,Park Slope,Prospect Park,Brooklyn,NY,11215
7866,84881567,2800,3,1,2500,4,6,53,0,0,0,1,1,0,0,0,Ocean Parkway,South Brooklyn,Brooklyn,NY, 11204
8150,81511684,2895,1,1,600,3,3,105,0,0,0,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
6036,17913308,1800,2,2,1000,3,2,111,1,0,0,0,0,0,0,0,East New York,East Brooklyn,Brooklyn,NY,11239
818,27580462,4500,2,2,1000,6,3,28,0,0,0,0,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
2865,8456299,2735,2,1,890,2,5,9,1,0,1,1,1,0,0,0,Bushwick,East Brooklyn,Brooklyn,NY,11221
1775,74867133,13000,2,2,1549,3,15,89,0,1,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
9943,76628022,5500,2,2,1100,10,4,10,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
450,79106633,3750,1,1,950,3,7,57,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
4608,5390328,15000,4,3,2300,5,3,116,1,0,0,0,0,1,0,0,Soho,All Downtown,Manhattan,NY,10012
6283,35227448,2800,1,1,700,6,2,5,0,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
4751,95163175,4150,1,1,800,1,10,24,1,1,0,0,1,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3438,53548083,1850,1,1,650,7,2,96,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
10751,88024023,2750,0,1,417,6,3,106,0,1,1,1,1,1,0,1,Greenwich Village,All Downtown,Manhattan,NY,12834
5603,38819989,1995,2,1,800,7,3,22,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens,NY,11375
10020,81008961,1550,1,1,700,4,4,21,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
7675,14686975,3140,1,1,612,8,23,18,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
10713,57140590,4500,2,1,800,2,3,76,0,1,0,1,1,1,0,0,Chelsea,All Downtown,Manhattan,NY,10199
213,69987614,3200,3,1,1150,6,3,111,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
4930,67949904,4700,1,1,1000,4,7,93,0,0,1,1,1,0,0,1,Midtown East,All Midtown,Manhattan,NY,10017
5805,99463751,2775,0,1,499,1,12,112,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
5373,40895680,3100,0,1,549,2,6,84,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6667,69837186,5740,2,2,1115,4,3,28,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7679,24405532,4295,1,1,670,3,10,13,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
9989,58656833,3360,1,1,624,5,20,17,1,1,1,0,1,1,1,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
2759,69160558,4200,1,1,772,3,8,94,0,0,1,1,1,1,0,1,Midtown South,All Midtown,Manhattan,NY,10018
8577,50384576,2595,0.5,1,430,4,4,85,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
1247,28734018,2400,1,1,575,3,3,96,0,0,1,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
9953,84949855,4300,1,1,875,8,36,29,0,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
6415,85066873,6040,1,1,747,3,42,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
3180,17536561,2975,0,1,1000,7,3,79,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
5559,66044925,1846,0,1,558,3,4,76,1,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
4185,24970727,3850,2,1,753,3,4,109,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
6992,14842171,4350,3,1,950,2,2,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
433,40988625,3050,4,2,1000,6,2,81,0,0,0,0,0,0,0,0,Flatbush,South Brooklyn,Brooklyn,NY,11226
1785,32291908,4900,2,2,1071,4,4,2,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
3954,81409333,9900,2,2,1164,8,23,10,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
6308,63537916,2600,2,1,850,2,4,86,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9488,4453541,2800,1,1,650,11,3,43,0,1,0,0,0,1,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
7564,10701196,6995,1,1,550,3,6,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
3461,27905683,3100,1,2,948,4,2,12,0,0,0,1,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9247,67885332,4450,3,1,905,4,4,115,0,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan,NY,10016
8569,83502621,6700,3,2,1040,4,24,37,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
6927,14681156,11500,3,3,2744,0,2,94,0,0,0,0,1,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
10681,57391066,18000,3,2,2352,2,4,86,0,0,1,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
11283,24216766,7900,2,2,1437,1,17,19,0,0,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7888,42175045,3500,1,1,900,4,4,116,0,0,0,1,0,0,0,0,Lower East Side,All Downtown,Manhattan,NY,10002
1229,29438835,2395,0,1,400,8,21,86,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
8724,28946905,3970,1,1,577,1,10,29,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
7689,50632671,1900,1,1,600,1,2,0,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens,NY,11374
1977,18290816,3133,1,1,676,2,7,48,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
127,44792316,2600,0,1,650,2,2,31,0,0,1,1,1,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
5309,67478465,2975,1,1,700,3,9,88,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
6713,72882049,2150,1,1,800,3,4,13,1,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens,NY,11375
2026,50798305,12000,1,2,2700,3,33,30,1,1,1,0,0,1,0,0,Midtown South,All Midtown,Manhattan,NY,10018
8619,2849860,6018,2,2,1260,7,18,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
11065,79106633,2650,0,1,408,3,4,57,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
5065,16101736,2680,1,1,600,8,4,39,1,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
8820,81020428,2995,1,1,600,2,4,51,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
5455,8826641,8000,2,3,1500,4,6,10,0,0,0,0,0,1,0,0,Flatiron,All Downtown,Manhattan,NY,10010
2258,16183838,2850,3,1,1000,3,4,116,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
2513,50473270,3200,2,1,950,3,5,77,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
6289,94815241,2450,2,2,1156,3,4,57,1,0,0,0,0,0,0,0,Sunset Park,South Brooklyn,Brooklyn,NY,11220
6578,83599035,6850,3,2,1691,7,8,100,0,0,0,1,0,0,1,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
2663,65341662,2200,1,1,700,16,3,9,0,0,0,1,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
8411,52265000,2000,2,1,1000,2,2,106,0,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
7174,66146217,1550,1,1,682,4,3,96,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn,NY,11213
3564,69123515,1425,0,1,350,4,2,106,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan,NY,10037
1925,94811354,16000,3,3,2184,11,8,8,0,1,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan,NY,10021
10280,51816870,2200,1,1,700,4,1,106,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
9085,48663782,3800,1,1,620,2,23,30,0,0,0,0,0,0,1,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
10048,36739709,6000,2,2,951,5,16,10,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
7251,18852743,4900,3,1,792,6,1,116,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan,NY,10003
10389,89197252,3200,1,1,712,2,4,9,1,0,0,0,1,1,0,0,Midtown West,All Midtown,Manhattan,NY,10019
2757,27404787,3525,2,2,777,6,5,106,0,1,1,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
3246,71691994,3650,0,1,489,3,9,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
3675,21144835,13000,3,3,1698,43,4,10,0,0,1,0,0,0,0,0,Battery Park City,All Downtown,Manhattan,NY,10280
11013,85066873,3770,0,1,478,3,42,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
6885,71369765,2695,0,1,440,3,25,37,0,1,1,1,1,1,0,1,Midtown,All Midtown,Manhattan,NY,10020
8129,87734252,17000,3,2,2200,3,7,1,0,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan,NY,10002
3052,17536561,3500,0,1,1200,7,6,79,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
3596,99725724,5495,2,2,1000,4,50,15,1,0,0,0,1,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
3434,96767093,4000,0,1,1100,6,3,88,0,0,0,1,1,0,0,1,Brooklyn Heights,Northwest Brooklyn,Brooklyn,NY,11201
3891,62828354,3215,1,1,554,6,5,14,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan,NY,10019
1840,2849860,3355,1,1,602,7,28,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3060,53659992,8800,3,3,1685,11,31,15,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
5388,12075457,3500,4,3,1800,5,4,50,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens,NY,11375
2270,18404508,6179,2,2,1004,4,7,19,1,1,0,1,1,1,1,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
5702,13753727,3275,1,1,630,6,15,0,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens,NY,11101
11331,83895297,3460,1,1,653,4,8,18,1,0,1,0,1,1,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
5785,64319030,4600,2,2,1463,4,1,8,0,0,0,0,0,0,0,0,Boerum Hill,Northwest Brooklyn,Brooklyn,NY,11243
5238,15674512,2400,1,1,500,2,4,116,0,0,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8832,23947861,4350,2,2,2200,43,1,10,0,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
8748,46213486,4250,1,1,732,2,11,92,0,0,0,0,1,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8621,50384576,2625,0.5,1,396,4,14,85,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
1856,63018204,3950,0,1,500,3,3,86,0,0,1,1,1,1,0,0,West Village,All Downtown,Manhattan,NY,10014
5970,85097960,2999,2,1,750,3,2,8,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn,NY,11206
10423,81340735,3011,1,0,550,2,20,54,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
2642,77787201,5000,1,1,706,3,7,116,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
3159,42531018,3700,1,1,760,5,41,30,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
6048,92533739,2790,1,1,700,2,2,81,1,0,0,1,1,0,1,1,Upper West Side,All Upper West Side,Manhattan,NY,10023
7673,91440509,6873,2,2,1231,2,20,16,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
1638,60757353,8500,2,2,1250,1,6,9,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
242,93814173,7650,2,2,1266,2,25,11,1,1,1,0,0,1,0,0,Midtown,All Midtown,Manhattan,NY,10020
3012,25050300,2600,2,1,950,3,3,116,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
8683,89449795,2600,2,1,1000,4,3,91,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
7005,18571210,3450,0,1,550,4,37,12,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan,NY,10018
6370,70500903,4400,2,2,1035,10,4,18,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
2772,99809658,2900,0,1,556,3,30,13,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan,NY,10020
6281,93273924,2400,1,1,800,1,7,70,0,1,0,1,1,1,0,1,Clinton Hill,Northwest Brooklyn,Brooklyn,NY,11205
1692,64338690,3700,2,1,973,6,18,30,0,0,1,1,0,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
3962,16552082,3500,1,1,705,5,3,30,1,0,0,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
8371,77635520,2900,0,1,497,15,30,43,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan,NY,10017
3966,77951267,2500,3,1,900,15,2,96,0,0,0,0,0,0,0,0,Jackson Heights,Central Queens,Queens,NY,11372
4084,19613377,3000,1,1,600,0,4,96,0,0,0,0,0,0,0,0,Boerum Hill,Northwest Brooklyn,Brooklyn,NY,11243
9505,97910181,1750,1,1,850,7,2,61,0,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens,NY,11104
8477,92860418,1925,1,1,860,2,1,12,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn,NY,11233
9733,62926977,1925,0,1,300,6,4,106,0,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan,NY,10002
5926,87213935,4500,1,1,959,2,11,106,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan,NY,10199
2475,33299325,4745,1,1,808,43,6,8,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan,NY,10023
4255,5634294,3700,1,1,700,1,2,115,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan,NY,10012
7772,61881758,2700,2,1,800,3,4,67,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan,NY,10940
7214,47757244,2400,1,1,850,9,4,96,0,0,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn,NY,11231
8192,24218678,2700,2,1,800,8,1,86,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens,NY,11101
9735,49059863,2700,2,1,1000,4,5,4,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn,NY,11222
376,90482091,3399,1,1,655,3,22,86,1,0,0,1,0,0,0,0,Financial District,All Downtown,Manhattan,NY,10004
6350,27009119,6950,2,2,1273,1,9,31,0,1,0,1,1,0,0,0,Flatiron,All Downtown,Manhattan,NY,10010
10540,80312442,1585,1,1,750,2,2,90,0,0,0,0,0,0,0,0,Woodside,Central Queens,Queens,NY,11377
7632,91440509,4362,1,1,616,2,26,16,1,1,1,1,0,1,1,1,Flatiron,All Downtown,Manhattan,NY,10010
8533,77022425,3300,2,1,793,8,6,29,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan,NY,10021
